Index,Height,Weight,Age
12122,72.80624,139.7892,21
12123,69.13179,117.918,25
12124,67.43053,121.0933,5
12125,67.28059,131.4824,34
12126,70.001,138.0392,13
12127,64.33997,106.0198,15
12128,67.26735,124.0488,16
12129,69.17724,130.3436,21
12130,66.7465,106.6506,26
12131,69.03417,148.2146,40
12132,68.34615,133.4005,25
12133,66.00974,106.4586,27
12134,69.21559,134.4881,30
12135,67.07331,130.6017,17
12136,70.63793,130.712,24
12137,67.24595,135.5243,8
12138,68.10686,117.8123,45
12139,66.90742,111.9697,28
12140,70.15059,158.4821,9
12141,71.65992,136.2884,26
12142,66.80315,125.755,15
12143,67.04952,106.7259,11
12144,70.5931,130.7728,18
12145,65.84071,122.6521,13
12146,68.79573,116.2171,24
12147,68.12082,138.7471,21
12148,64.31209,135.5388,21
12149,67.99862,128.5274,25
12150,68.44172,126.6112,12
12151,71.00788,143.4924,23
12152,64.07458,121.5426,27
12153,66.81797,117.2431,2
12154,68.00128,137.5348,18
12155,65.46423,124.8913,24
12156,67.39722,129.1587,17
12157,66.27501,100.1148,24
12158,69.6573,140.3259,24
12159,67.86229,122.4027,34
12160,68.5617,121.4645,16
12161,66.77693,130.2914,38
12162,62.89638,120.599,33
12163,67.09047,118.2317,8
12164,67.9903,114.796,31
12165,70.70392,130.7639,6
12166,67.82304,134.663,21
12167,67.15786,114.8141,8
12168,65.92163,115.4548,13
12169,70.02526,125.8528,31
12170,71.12524,140.4603,2
12171,62.74696,126.8135,10
12172,68.94674,140.2945,25
12173,65.25058,127.0436,8
12174,67.14245,120.5611,28
12175,68.68723,130.8492,23
12176,68.62073,145.2174,25
12177,68.11324,116.5409,36
12178,66.86238,119.1125,27
12179,65.40349,101.3363,12
12180,66.2707,103.4722,20
12181,66.86583,116.1746,19
12182,71.66678,134.8888,6
12183,68.00017,125.8476,11
12184,68.66882,139.4216,21
12185,70.35973,129.0875,25
12186,67.76052,131.0901,
12187,69.21882,134.1076,10
12188,67.74631,105.6764,18
12189,64.15971,129.8562,28
12190,67.62334,110.6548,30
12191,67.89328,117.09,33
12192,65.48471,129.224,29
12193,68.32528,103.4745,31
12194,68.2654,143.7801,32
12195,72.42057,144.387,16
12196,66.91696,123.0398,21
12197,69.43684,137.6724,8
12198,68.85114,133.1969,34
12199,68.37809,122.8097,27
12200,66.05187,130.5855,16
12201,71.2338,125.9994,29
12202,67.45676,108.6551,11
12203,67.2524,153.3825,31
12204,68.11876,124.9622,19
12205,70.95119,140.1531,10
12206,66.29131,130.8994,42
12207,70.1926,135.1047,25
12208,67.35325,134.6156,34
12209,64.46167,135.8058,-8
12210,70.85183,143.2765,17
12211,64.58449,122.8244,17
12212,67.11487,128.9426,26
12213,68.2263,127.832,2
12214,67.15835,127.2791,26
12215,66.82518,132.5872,12
12216,69.46473,119.5371,18
12217,67.51664,125.0381,22
12218,67.11773,118.6122,12
12219,69.12468,136.3269,19
12220,69.29808,118.53,
12221,66.9325,127.2762,25
12222,70.25476,131.7454,12
12223,69.99264,148.4428,19
12224,68.38126,127.1378,24
12225,69.74475,139.2463,7
12226,70.44609,123.8717,25
12227,66.91785,118.0017,19
12228,64.7893,122.4913,
12229,71.65016,134.6808,32
12230,65.12654,114.3412,29
12231,68.05579,127.2138,14
12232,65.79014,125.9146,16
12233,66.94808,132.2477,36
12234,65.67741,121.675,24
12235,69.03795,108.3441,27
12236,69.86852,151.5482,23
12237,64.77588,113.1183,14
12238,70.23879,127.2366,14
12239,67.63708,124.7167,14
12240,67.51121,138.459,20
12241,67.82751,112.3725,21
12242,70.58388,156.3417,12
12243,69.66437,133.6791,16
12244,66.28256,108.6047,9
12245,65.37604,123.3283,22
12246,70.65344,138.4873,11
12247,71.38739,144.9405,32
12248,69.36593,124.3237,12
12249,69.67527,148.3828,47
12250,70.3007,143.818,-5
12251,65.16553,115.8163,11
12252,68.33872,132.5597,20
12253,68.38456,123.041,17
12254,65.55581,115.654,
12255,70.17992,121.6342,36
12256,67.31808,123.3304,15
12257,68.58594,115.2254,17
12258,72.37217,134.1157,19
12259,70.20267,156.1811,8
12260,68.39107,116.6836,20
12261,70.2734,152.4301,16
12262,69.0748,138.6826,13
12263,68.4253,125.4829,23
12264,66.13668,132.1366,12
12265,67.85165,122.8117,36
12266,66.95818,114.1717,27
12267,65.98578,115.7531,5
12268,67.95387,123.3642,1
12269,66.27293,117.9091,29
12270,68.52896,127.998,28
12271,68.2623,127.3359,26
12272,66.34027,114.5888,25
12273,69.37304,137.1683,21
12274,65.26199,122.0038,5
12275,68.70917,119.6392,26
12276,65.52726,123.7422,18
12277,67.69321,124.275,24
12278,68.9238,136.1853,3
12279,66.1141,113.5469,23
12280,68.06372,127.6532,30
12281,67.59091,116.9586,24
12282,68.92378,121.6715,9
12283,69.89731,148.2053,28
12284,66.99788,114.555,9
12285,68.16828,133.9443,5
12286,68.43843,115.666,14
12287,67.78708,122.3734,10
12288,69.60158,121.3371,22
12289,68.25161,123.1813,22
12290,66.41627,98.73281,4
12291,68.20539,116.9375,5
12292,69.21756,129.3186,26
12293,64.0896,109.3183,31
12294,66.27351,127.1996,15
12295,65.67844,101.6524,10
12296,68.19255,138.3676,13
12297,69.44838,137.7202,18
12298,67.19421,103.7516,39
12299,67.12478,116.941,6
12300,64.54169,125.1319,23
12301,69.53675,141.507,21
12302,67.2357,122.1695,41
12303,67.95026,129.204,18
12304,67.426,126.447,24
12305,67.28909,122.0906,21
12306,64.99608,136.7717,21
12307,65.43867,130.2553,21
12308,68.24171,120.773,22
12309,67.04762,119.6362,9
12310,66.53415,112.9701,27
12311,68.88695,121.8495,20
12312,67.83407,138.1722,14
12313,66.37759,123.5915,20
12314,65.36769,119.7125,23
12315,70.68318,135.8685,22
12316,65.49411,141.3237,24
12317,67.91316,121.3794,15
12318,70.79802,126.3383,33
12319,68.51827,128.0545,20
12320,67.47969,126.4347,21
12321,65.24066,123.3877,20
12322,64.32772,118.5248,35
12323,70.41288,152.7421,15
12324,66.6237,115.2339,16
12325,65.90593,108.2655,11
12326,66.52769,112.5525,26
12327,69.31461,126.7857,3
12328,62.87739,103.6848,26
12329,68.92071,130.7199,21
12330,66.13747,108.3422,13
12331,69.99833,122.5223,0
12332,68.46595,138.7703,38
12333,69.25966,133.9125,35
12334,69.93628,128.1196,7
12335,67.01834,123.4636,22
12336,69.77194,130.8096,0
12337,68.65212,139.4811,25
12338,68.44554,111.1441,18
12339,67.88896,118.4146,18
12340,68.68925,121.2378,14
12341,65.56401,105.3675,26
12342,69.20112,139.431,1
12343,68.41482,134.6557,29
12344,69.09655,123.0012,38
12345,68.9416,128.8854,38
12346,67.9139,127.2376,6
12347,68.29377,134.5271,32
12348,66.32216,134.3075,43
12349,68.20057,126.9387,41
12350,69.63237,145.2524,18
12351,68.33465,117.3751,12
12352,69.88231,143.9678,15
12353,67.11991,115.2308,36
12354,70.53097,125.8404,18
12355,67.83481,135.7228,26
12356,68.8196,128.3999,37
12357,68.0312,125.4532,26
12358,69.03316,134.1379,19
12359,67.26332,126.7256,7
12360,66.39875,135.3503,25
12361,64.7363,109.3803,14
12362,69.25052,111.9038,23
12363,69.50292,146.6922,22
12364,68.11694,128.3326,
12365,69.37864,126.2731,14
12366,66.1219,115.3591,19
12367,65.43542,127.2422,
12368,70.94749,144.8983,28
12369,65.68418,114.6552,19
12370,68.70422,131.8082,6
12371,68.3036,136.9984,22
12372,71.1963,141.1763,24
12373,68.57603,141.8451,28
12374,70.22202,128.7039,15
12375,67.08514,119.7705,9
12376,65.68889,120.9908,13
12377,67.51772,125.2817,2
12378,70.30046,138.3313,32
12379,68.71184,119.1353,23
12380,69.11819,133.7623,22
12381,65.66806,122.5953,22
12382,64.35738,104.8098,22
12383,69.50005,135.985,10
12384,67.99347,119.7518,17
12385,68.84027,125.351,-2
12386,66.65667,127.9004,34
12387,64.57652,125.8364,11
12388,68.25611,130.0452,24
12389,70.1304,130.4494,19
12390,69.15411,137.9543,23
12391,66.00913,129.3445,30
12392,65.25623,129.8806,34
12393,65.38594,111.8541,-2
12394,68.92278,118.3422,27
12395,67.05723,133.6179,16
12396,67.30535,136.954,13
12397,64.88411,140.0156,18
12398,66.28154,100.9385,32
12399,70.93763,135.4012,22
12400,70.63453,133.6095,13
12401,69.46661,128.8735,21
12402,67.96774,143.9946,15
12403,70.0157,134.9027,22
12404,68.46486,102.6906,17
12405,65.54388,108.3486,22
12406,69.57076,134.1768,16
12407,68.70712,122.7974,17
12408,66.47937,126.4091,17
12409,65.6515,138.9004,28
12410,64.8085,118.4505,8
12411,69.20954,128.4521,10
12412,71.2453,140.3166,17
12413,66.78091,133.1914,24
12414,66.66698,118.2094,34
12415,67.46012,130.3946,42
12416,68.39734,132.1677,3
12417,66.05758,106.7136,19
12418,70.74289,129.1447,22
12419,69.0472,112.5379,24
12420,65.25487,113.0535,29
12421,70.83969,136.1852,15
12422,66.48308,129.5826,9
12423,64.86362,131.524,11
12424,64.89809,104.151,8
12425,66.91413,131.8421,31
12426,68.79811,138.0315,38
12427,68.26946,139.016,19
12428,68.87518,145.2094,26
12429,68.51555,116.7877,7
12430,64.25854,117.9964,11
12431,71.84377,149.3361,1
12432,71.08684,148.1875,14
12433,64.2151,121.7215,21
12434,62.63566,108.8842,25
12435,65.81205,120.7095,30
12436,67.33833,137.2586,17
12437,65.81917,113.1984,26
12438,67.99186,114.8133,16
12439,69.11226,137.8176,23
12440,71.84641,132.2059,27
12441,72.71856,134.3143,18
12442,67.57166,127.0006,6
12443,66.86178,124.9583,32
12444,67.18912,131.2947,19
12445,67.68132,122.2843,17
12446,66.23406,113.5248,26
12447,64.74007,87.3791,27
12448,67.97426,120.9928,17
12449,70.57709,131.9995,17
12450,72.00389,147.4338,12
12451,67.60891,130.389,9
12452,66.68001,118.2663,41
12453,70.70574,124.06,24
12454,67.75154,123.0129,31
12455,69.21119,134.49,27
12456,70.08521,120.7698,18
12457,68.45585,122.5019,14
12458,68.86915,129.1183,26
12459,67.92791,117.2508,10
12460,70.4825,136.7279,14
12461,69.32572,122.6077,9
12462,67.52547,148.9945,22
12463,65.62965,131.0125,27
12464,67.89239,128.1211,30
12465,68.12894,116.1115,-2
12466,69.54996,146.4172,5
12467,66.8999,125.8277,4
12468,67.60053,113.744,27
12469,65.23102,127.9767,41
12470,68.51538,127.1196,25
12471,71.76225,123.2438,38
12472,66.54347,132.6527,25
12473,66.45278,123.5997,10
12474,69.74047,128.9735,30
12475,68.15836,129.8696,13
12476,66.03258,120.1757,13
12477,64.73717,113.7689,22
12478,65.58498,112.9359,11
12479,66.54497,122.2424,30
12480,69.41557,140.4464,15
12481,70.6516,148.6669,22
12482,69.55188,132.2138,17
12483,67.89495,132.9517,22
12484,67.31471,138.8578,41
12485,63.75295,118.195,23
12486,67.2233,125.6088,29
12487,67.54931,126.4352,21
12488,66.91107,122.745,25
12489,69.09424,122.6279,34
12490,67.09958,118.5781,
12491,70.47341,140.9829,24
12492,69.68349,127.9623,15
12493,68.56579,133.3859,32
12494,67.43454,123.6383,28
12495,66.55213,115.8177,41
12496,68.0387,138.3228,19
12497,69.78338,124.3807,29
12498,67.94391,131.2025,25
12499,66.63849,126.9132,21
12500,68.45079,127.414,14
12501,70.07106,113.5241,17
12502,69.31026,114.3171,17
12503,71.75837,135.6142,31
12504,69.71622,140.662,35
12505,66.99944,130.037,23
12506,72.48928,138.7557,23
12507,66.28225,117.5711,8
12508,66.00195,130.7777,36
12509,68.5202,118.5414,
12510,67.26404,121.9478,32
12511,65.81057,120.8452,18
12512,68.39663,140.8006,19
12513,69.54723,139.1849,24
12514,68.82906,126.3249,15
12515,67.68691,121.9448,29
12516,68.60051,110.8007,32
12517,67.02558,127.5396,22
12518,69.32334,139.7775,13
12519,67.76623,123.344,27
12520,66.76197,109.2005,29
12521,67.098,117.2866,13
12522,68.96237,136.63,17
12523,66.68073,136.6551,36
12524,70.07508,129.9514,12
12525,66.38605,126.2915,10
12526,69.05442,131.9593,11
12527,69.49012,140.5831,22
12528,68.12397,128.8785,17
12529,68.40195,139.1229,6
12530,69.40097,132.3228,22
12531,69.55725,143.996,26
12532,68.71036,126.5518,27
12533,65.21573,116.8032,22
12534,69.36761,135.5201,13
12535,69.12651,139.0078,31
12536,66.89099,137.6137,16
12537,65.4888,134.2944,12
12538,68.20845,135.3887,20
12539,66.29682,111.8809,37
12540,67.53607,111.545,16
12541,67.54041,125.1986,3
12542,69.88988,144.1664,
12543,68.55332,110.9255,25
12544,67.19021,125.038,32
12545,67.35534,131.0543,0
12546,71.49612,138.8885,33
12547,68.82757,130.4426,21
12548,69.11661,119.6437,20
12549,64.63422,127.7079,10
12550,64.58205,100.557,18
12551,65.9946,124.2257,20
12552,69.0528,129.5877,17
12553,69.80507,154.9924,28
12554,68.4173,144.9684,18
12555,67.12852,116.2219,-5
12556,66.85993,117.9136,19
12557,68.75888,125.4433,13
12558,66.11846,131.5019,30
12559,64.64742,112.8034,32
12560,65.59808,122.1915,
12561,69.41123,132.3657,
12562,69.86767,118.2363,19
12563,67.74429,115.3566,27
12564,69.57154,126.382,29
12565,66.93873,126.2335,31
12566,67.32014,130.6583,8
12567,67.45694,113.2988,24
12568,70.22599,135.254,19
12569,66.03134,111.0406,15
12570,68.38498,119.4007,12
12571,68.63206,127.0706,19
12572,71.10527,128.6674,8
12573,68.03731,116.0219,2
12574,66.68726,121.7474,32
12575,66.76614,104.8083,
12576,70.56704,122.4718,15
12577,64.74464,99.72601,
12578,67.86554,108.1438,4
12579,66.55172,121.0529,18
12580,70.99403,138.9722,10
12581,68.30178,125.0544,45
12582,67.90843,134.2875,23
12583,68.97747,128.9206,35
12584,66.45071,117.6418,13
12585,66.34292,112.5733,25
12586,68.24008,135.0878,32
12587,66.51948,113.9957,5
12588,64.81528,121.5109,33
12589,65.92603,107.3163,39
12590,68.65183,130.1741,4
12591,65.82599,107.6702,
12592,70.27704,135.9964,34
12593,68.84244,117.9071,32
12594,69.4594,133.9838,11
12595,67.2644,127.0181,18
12596,71.28234,134.0145,6
12597,69.14869,125.0073,17
12598,69.431,124.9502,25
12599,71.17918,135.0057,-1
12600,66.45775,134.571,9
12601,67.25106,117.7898,15
12602,68.36867,135.2021,15
12603,68.58773,148.6514,19
12604,64.15953,112.875,27
12605,68.69334,138.6052,8
12606,68.72121,148.0597,16
12607,67.7996,130.667,23
12608,64.32884,109.5509,27
12609,67.22786,121.3151,23
12610,70.60144,137.5583,1000
12611,68.79806,135.2602,17
12612,67.94924,120.2593,1000
12613,62.57873,96.11534,10
12614,68.41549,113.0067,13
12615,69.01353,141.7589,6
12616,65.74831,139.774,17
12617,71.81629,132.7127,12
12618,69.37019,119.1947,34
12619,66.40565,115.9791,29
12620,70.68742,135.3749,8
12621,66.25324,126.0192,29
12622,68.71076,122.2045,13
12623,67.26793,116.1981,31
12624,69.09202,146.6689,33
12625,72.35308,139.6808,45
12626,69.04342,134.08,31
12627,70.73303,143.2831,9
12628,68.36911,144.1253,16
12629,72.1229,157.6616,16
12630,67.91302,120.1835,26
12631,70.73081,127.2146,17
12632,68.66401,116.9992,19
12633,65.75594,127.2348,6
12634,65.95131,105.3219,1000
12635,67.46588,115.8773,35
12636,69.63874,132.5026,19
12637,68.20571,128.1029,3
12638,70.12075,143.4512,38
12639,69.33824,128.5652,13
12640,65.04011,120.0564,22
12641,67.13403,126.3556,3
12642,65.34843,117.1063,15
12643,70.1839,123.7718,32
12644,66.3978,124.6117,20
12645,68.70525,134.5751,13
12646,68.48066,133.0611,2
12647,68.83329,134.5825,6
12648,70.39459,127.3152,10
12649,65.43292,104.3383,12
12650,70.09461,135.1397,5
12651,68.76244,154.024,7
12652,69.35571,128.516,20
12653,67.04356,132.4941,20
12654,72.99632,157.8664,15
12655,67.38058,152.7149,13
12656,64.82189,116.4536,12
12657,66.06893,114.6445,27
12658,68.60001,125.1518,15
12659,67.05224,131.9155,23
12660,66.25923,107.9334,25
12661,69.41316,139.3844,23
12662,69.8588,144.9464,-4
12663,69.90593,132.8098,22
12664,69.7052,132.7173,13
12665,69.63663,140.4612,6
12666,67.99399,117.8776,33
12667,69.70857,126.5658,24
12668,69.33609,133.7583,15
12669,71.24983,137.2504,35
12670,65.96176,107.8183,11
12671,67.58381,135.656,29
12672,69.98799,129.377,14
12673,69.93978,147.0146,27
12674,68.58929,115.6961,17
12675,69.65638,131.1921,25
12676,68.67033,126.5642,18
12677,69.2782,131.6396,13
12678,67.07981,125.7229,19
12679,67.70003,136.0609,27
12680,68.54715,120.4416,14
12681,69.91993,135.924,21
12682,66.98397,126.9148,13
12683,65.48047,108.2565,10
12684,69.07402,130.6905,24
12685,63.83188,114.8563,25
12686,67.4815,122.7798,10
12687,66.69107,106.3925,
12688,67.34666,122.1811,13
12689,68.28734,116.2769,32
12690,71.91512,132.4214,17
12691,70.24886,133.7254,12
12692,67.30216,137.5719,14
12693,70.24521,126.039,14
12694,69.1209,138.9805,34
12695,67.3079,119.5167,16
12696,68.67791,129.9471,25
12697,68.60468,115.5747,15
12698,66.93601,122.582,11
12699,69.67793,132.9082,19
12700,66.9517,91.22631,18
12701,68.2565,134.6433,0
12702,70.76077,148.3999,7
12703,70.30436,136.2413,25
12704,69.60703,126.7617,29
12705,66.90735,120.1773,3
12706,64.22389,117.6816,21
12707,64.36145,114.8832,28
12708,71.54765,146.309,23
12709,68.14466,119.8608,11
12710,68.54325,127.7214,3
12711,64.64412,106.2843,30
12712,66.19854,113.9223,15
12713,65.56816,141.3379,11
12714,66.58173,106.1254,26
12715,67.63379,136.1838,14
12716,70.49459,141.9638,15
12717,70.17511,124.9465,13
12718,67.13912,131.6294,16
12719,70.74149,132.4381,22
12720,69.09462,142.8177,18
12721,67.47896,127.436,31
12722,68.55825,143.5287,44
12723,69.07966,147.9838,29
12724,70.35436,121.3196,33
12725,62.70318,92.59193,10
12726,67.59562,138.9259,31
12727,68.14798,140.0075,18
12728,69.27571,155.7563,34
12729,69.07472,120.2972,35
12730,69.09439,117.6279,16
12731,68.6144,130.4149,-1
12732,62.398,89.1971,23
12733,69.12922,139.877,33
12734,67.33389,126.0962,36
12735,65.08376,131.736,1
12736,71.12569,137.2863,19
12737,68.07031,117.5196,18
12738,65.54023,117.5058,11
12739,70.37267,124.7668,30
12740,65.68487,124.5331,18
12741,65.1396,127.773,23
12742,72.15147,148.5491,27
12743,65.05276,103.6491,25
12744,65.00704,95.01295,7
12745,69.52238,134.7143,30
12746,66.51322,114.55,23
12747,70.00383,138.3081,7
12748,65.98143,123.4941,12
12749,66.13459,101.1344,26
12750,69.87842,138.228,27
12751,66.66719,126.0355,34
12752,66.89316,139.7169,
12753,68.49506,122.879,-3
12754,66.52004,126.5041,3
12755,67.96291,114.4191,22
12756,66.29951,126.7682,14
12757,70.03377,120.3446,
12758,66.20352,107.0425,11
12759,68.22162,124.1618,49
12760,68.33014,132.5046,0
12761,66.68585,130.3999,23
12762,65.81999,112.6146,18
12763,66.79436,119.7033,17
12764,70.05224,115.3835,14
12765,66.30361,124.7241,14
12766,65.92122,121.5372,11
12767,71.33496,138.7443,17
12768,65.93792,131.6449,-5
12769,66.80261,119.4744,24
12770,67.88451,127.7094,2
12771,68.57765,124.3734,6
12772,67.63851,131.859,31
12773,67.44645,128.5003,22
12774,70.78508,132.6894,27
12775,66.20549,114.1363,19
12776,64.01757,101.5315,21
12777,69.51099,144.765,7
12778,66.19759,100.7474,15
12779,68.114,137.3945,30
12780,68.89748,114.6844,15
12781,66.08796,128.0759,25
12782,65.69337,140.7693,25
12783,66.84988,130.5163,27
12784,68.13243,126.5235,17
12785,65.85355,121.6208,13
12786,66.46148,111.3949,22
12787,70.16892,135.7384,34
12788,70.47648,126.461,2
12789,68.83992,125.6376,24
12790,68.16224,124.5737,14
12791,69.75698,115.3657,2
12792,67.07932,121.7021,27
12793,66.45796,133.9175,2
12794,68.10467,124.2443,25
12795,70.18297,148.1467,19
12796,71.06812,136.7636,26
12797,66.12689,137.2242,2
12798,70.02419,132.5,21
12799,63.95983,110.9671,11
12800,68.29421,138.0009,21
12801,66.78712,125.2584,22
12802,70.31549,118.2843,32
12803,67.87672,115.7531,15
12804,64.98948,115.7612,18
12805,65.73625,103.3949,3
12806,67.18713,113.77,26
12807,63.7027,111.5551,10
12808,72.22326,146.7823,33
12809,68.74167,125.3766,12
12810,64.83708,122.7266,17
12811,67.87607,130.0423,41
12812,67.37786,118.0533,14
12813,65.1186,129.3106,14
12814,69.23622,125.7028,5
12815,65.09077,111.4222,27
12816,70.31072,126.3652,28
12817,68.26941,129.7347,17
12818,67.6398,137.9234,21
12819,66.55938,122.7599,31
12820,68.89767,142.6513,26
12821,67.73688,138.6194,3
12822,69.4266,133.8572,18
12823,69.1415,121.8042,20
12824,70.88688,138.8487,22
12825,67.4992,134.3789,43
12826,67.48566,129.2513,10
12827,65.80458,122.6509,6
12828,69.4832,108.9489,25
12829,64.95436,112.0785,30
12830,66.4238,111.2181,12
12831,67.79983,120.5562,43
12832,70.35784,145.1015,16
12833,65.93427,124.9365,10
12834,72.14741,152.714,15
12835,69.02285,141.9567,8
12836,67.95237,114.0617,15
12837,64.88273,120.3929,9
12838,66.88904,108.9186,28
12839,68.16321,121.259,17
12840,67.31487,126.8506,15
12841,70.8218,138.0774,-4
12842,69.2295,125.0231,20
12843,67.98989,116.7557,17
12844,69.10378,147.7595,12
12845,65.19866,114.6411,13
12846,70.6943,130.9471,33
12847,67.95665,141.4925,7
12848,64.71795,110.6855,39
12849,67.77693,121.1735,-4
12850,66.65039,109.8503,19
12851,68.66554,114.5278,23
12852,70.60726,141.8837,12
12853,71.14677,131.3756,13
12854,66.39228,120.6284,12
12855,66.31944,115.0054,9
12856,68.59114,142.5636,34
12857,69.32005,114.6814,36
12858,69.02579,131.297,18
12859,69.92046,135.0288,7
12860,69.21391,109.8219,16
12861,70.50711,135.185,26
12862,68.22468,122.0414,16
12863,64.42053,125.1623,7
12864,66.66605,121.3495,-1
12865,66.25687,134.2611,29
12866,69.05579,114.318,37
12867,63.6611,101.3054,6
12868,65.78795,140.3781,10
12869,65.16658,102.3367,26
12870,68.15122,135.4779,0
12871,69.38984,135.9126,11
12872,65.78621,122.6126,15
12873,68.2597,120.6736,7
12874,69.52348,124.3154,3
